iterations,Last Gradient,Execution time,Iterations per Second,Archived Convergence
1000,2771.9193000793457,253.01136084985473,0.36076086341019203,false
1000,2756.334878921509,254.0453982812224,0.36280061891147175,false
1000,2761.977032184601,255.24794687429932,0.3620594915697197,false
1000,2773.626182079315,255.88002000912206,0.360538852157188,false
1000,2766.0141141414642,256.11716238622716,0.3615310546997651,false
1000,2772.2505910396576,251.37038728871076,0.3607177515741739,false
1000,2774.513320207596,258.5959657451143,0.3604235714843054,false
1000,2772.358052968979,254.4242109141032,0.36070376946047,false
1000,2769.1378750801086,252.4588163353076,0.3611232250294041,false
1000,2781.6183998584747,253.17982008587416,0.35950294262177684,false
1000,2789.3267211914062,253.60207321708373,0.35850945405666557,false
1000,3005.9565229415894,251.67968113278033,0.3326728089271941,false
1000,3002.5741250514984,251.2555603749503,0.33304756464017304,false
1000,2973.996752977371,255.15649199503176,0.33624784526037743,false
1000,2842.354245901108,255.037782346672,0.35182103055665087,false
1000,2743.5896339416504,254.57332689774003,0.36448599587516434,false
1000,2742.974695920944,252.5175286089838,0.3645677087313609,false
1000,2744.1625838279724,252.93786677414374,0.3644098953514077,false
1000,2744.990441083908,253.08096439419322,0.3642999935566742,false
1000,2746.9564819335938,252.74072351901924,0.3640392582033538,false
1000,2741.365469932556,255.92645965442463,0.36478171588868896,false
1000,2732.275428056717,251.58202990017185,0.3659953128192616,false
1000,2733.1061441898346,254.63386822215892,0.3658840700811591,false
1000,2727.1798129081726,252.17043584017222,0.36667915891238345,false
1000,2728.730509996414,253.16162265781105,0.36647078058335414,false
1000,2758.438749074936,251.8702086514298,0.36252390970629955,false
1000,2755.2754230499268,253.59180076977822,0.3629401226586122,false
1000,2752.9950420856476,253.75222700053476,0.3632407558723418,false
1000,2753.00177693367,254.59908069665727,0.3632398672527605,false
1000,2744.2071800231934,253.14067885869497,0.36440397331499885,false
