iterations,Last Gradient,Execution time,Iterations per Second,Archived Convergence
1000,0.2354569435119629,0.10858509683584988,4247.060991638129,false
1000,0.23760986328125,0.10756547352413087,4208.579501669664,false
1000,0.23566913604736328,0.1084788238085522,4243.237009189979,false
1000,0.24632501602172852,0.10896456619145675,4059.6769916044145,false
1000,0.2503039836883545,0.10824621985722575,3995.1421677933345,false
1000,0.25199103355407715,0.10886500207446526,3968.3951682566535,false
1000,0.2506599426269531,0.10892651990649707,3989.468718136024,false
1000,0.2524068355560303,0.10939582678487175,3961.8578387431035,false
1000,0.25511813163757324,0.10919354376259195,3919.752757599461,false
1000,0.2510840892791748,0.1089150420264965,3982.729462750315,false
1000,0.251798152923584,0.10901345543675933,3971.4350101030377,false
1000,0.25266098976135254,0.10801771754561777,3957.872566495272,false
1000,0.24876689910888672,0.1090100204903993,4019.827411050753,false
1000,0.2513861656188965,0.1088369741086009,3977.9436451407923,false
1000,0.24987006187438965,0.10829594995195904,4002.080091142342,false
1000,0.24997687339782715,0.10772360247767455,4000.370059867675,false
1000,0.2538340091705322,0.10889367792922569,3939.5824195022433,false
1000,0.2517209053039551,0.10809595963459016,3972.653756319888,false
1000,0.2557079792022705,0.10960502344993323,3910.7109724134907,false
1000,0.2525649070739746,0.10901672108641287,3959.378250863278,false
1000,0.250931978225708,0.10778945301915495,3985.1437312645785,false
1000,0.25006699562072754,0.10847643686461621,3998.9283572498443,false
1000,0.2568521499633789,0.10728453578978268,3893.290362344939,false
1000,0.2514491081237793,0.10895274740442087,3976.9478900189065,false
1000,0.24651598930358887,0.10946025584794299,4056.53200356299,false
1000,0.24669885635375977,0.10892021695743076,4053.525074173939,false
1000,0.25174999237060547,0.10848200710686894,3972.1947579163493,false
1000,0.25151801109313965,0.10913541407142785,3975.8584113075303,false
1000,0.24687600135803223,0.10891733430016062,4050.616481549978,false
1000,0.24767398834228516,0.10781224021741058,4037.565699543713,false
