----------------------------------------
Parameters           | Value               
Execution Info - Random | Iters:    265 | TTime: 0.00094 | LastNorm: 4.65661e-09 | Iterations/sec: 282534.45857 | Convergence: true |
Execution Info - Random | Iters:    266 | TTime: 0.00093 | LastNorm: 9.43679e-11 | Iterations/sec: 286955.98354 | Convergence: true |
Execution Info - Random | Iters:    267 | TTime: 0.00093 | LastNorm: 9.37435e-11 | Iterations/sec: 286780.83688 | Convergence: true |
Execution Info - Random | Iters:    266 | TTime: 0.00092 | LastNorm: 9.34183e-11 | Iterations/sec: 290391.68766 | Convergence: true |
Execution Info - Random | Iters:    268 | TTime: 0.00093 | LastNorm: 8.91770e-09 | Iterations/sec: 288742.22245 | Convergence: true |
Execution Info - Random | Iters:    266 | TTime: 0.00105 | LastNorm: 9.34185e-11 | Iterations/sec: 253334.43778 | Convergence: true |
Execution Info - Random | Iters:    267 | TTime: 0.00104 | LastNorm: 9.35265e-11 | Iterations/sec: 257206.97474 | Convergence: true |
Execution Info - Random | Iters:    266 | TTime: 0.00097 | LastNorm: 9.34183e-11 | Iterations/sec: 275409.74179 | Convergence: true |
Execution Info - Random | Iters:    264 | TTime: 0.00093 | LastNorm: 1.69486e-09 | Iterations/sec: 284140.68668 | Convergence: true |
Execution Info - Random | Iters:    266 | TTime: 0.00094 | LastNorm: 1.03442e-10 | Iterations/sec: 282380.37560 | Convergence: true |
Execution Info - Random | Iters:    267 | TTime: 0.00093 | LastNorm: 1.32383e-10 | Iterations/sec: 286854.29508 | Convergence: true |
Execution Info - Random | Iters:    267 | TTime: 0.00097 | LastNorm: 9.39594e-11 | Iterations/sec: 275560.81890 | Convergence: true |
Execution Info - Random | Iters:    266 | TTime: 0.00094 | LastNorm: 2.01855e-09 | Iterations/sec: 282380.37560 | Convergence: true |
Execution Info - Random | Iters:    267 | TTime: 0.00097 | LastNorm: 3.45934e-09 | Iterations/sec: 274682.16041 | Convergence: true |
Execution Info - Random Mean (30 repetitions) | Iters:    266 | TTime: 0.00683 | LastNorm: 1.51866e-09 | Iterations/sec: 260850.64004 | Convergence: true |
| 3 |Execution Info - Random | Iters:    222 | TTime: 0.00086 | LastNorm: 9.35574e-11 | Iterations/sec: 258433.38551 | Convergence: true |
Execution Info - Random | Iters:    221 | TTime: 0.00086 | LastNorm: 1.68294e-09 | Iterations/sec: 256983.97117 | Convergence: true |
Execution Info - Random | Iters:    222 | TTime: 0.00081 | LastNorm: 9.40121e-11 | Iterations/sec: 272421.14921 | Convergence: true |
Execution Info - Random | Iters:    220 | TTime: 0.00080 | LastNorm: 1.68295e-09 | Iterations/sec: 275693.71975 | Convergence: true |
Execution Info - Random | Iters:    220 | TTime: 0.00079 | LastNorm: 9.35957e-11 | Iterations/sec: 278439.01026 | Convergence: true |
Execution Info - Random | Iters:    219 | TTime: 0.00076 | LastNorm: 3.45973e-09 | Iterations/sec: 287047.68000 | Convergence: true |
Execution Info - Random | Iters:    220 | TTime: 0.00077 | LastNorm: 9.63660e-11 | Iterations/sec: 284622.72671 | Convergence: true |
Execution Info - Random | Iters:    225 | TTime: 0.00080 | LastNorm: 9.34191e-11 | Iterations/sec: 281203.33731 | Convergence: true |
Execution Info - Random | Iters:    220 | TTime: 0.00078 | LastNorm: 9.34183e-11 | Iterations/sec: 283138.04234 | Convergence: true |
Execution Info - Random | Iters:    220 | TTime: 0.00077 | LastNorm: 3.51537e-10 | Iterations/sec: 285415.05722 | Convergence: true |
Execution Info - Random | Iters:    220 | TTime: 0.00081 | LastNorm: 3.47869e-09 | Iterations/sec: 272598.78287 | Convergence: true |
Execution Info - Random | Iters:    219 | TTime: 0.00083 | LastNorm: 1.28206e-10 | Iterations/sec: 264483.89749 | Convergence: true |
Execution Info - Random | Iters:    221 | TTime: 0.00091 | LastNorm: 1.07935e-10 | Iterations/sec: 242337.56444 | Convergence: true |
Execution Info - Random | Iters:    222 | TTime: 0.00079 | LastNorm: 7.83598e-09 | Iterations/sec: 280293.64479 | Convergence: true |
Execution Info - Random | Iters:    220 | TTime: 0.00080 | LastNorm: 9.35001e-11 | Iterations/sec: 276023.59557 | Convergence: true |
Execution Info - Random | Iters:    220 | TTime: 0.00078 | LastNorm: 7.01201e-09 | Iterations/sec: 282099.32131 | Convergence: true |
Execution Info - Random | Iters:    220 | TTime: 0.00079 | LastNorm: 1.13563e-10 | Iterations/sec: 277768.47682 | Convergence: true |
Execution Info - Random | Iters:    223 | TTime: 0.00079 | LastNorm: 3.45930e-09 | Iterations/sec: 281556.22878 | Convergence: true |
Execution Info - Random | Iters:    220 | TTime: 0.00079 | LastNorm: 9.34196e-11 | Iterations/sec: 279535.55892 | Convergence: true |
Execution Info - Random | Iters:    219 | TTime: 0.00076 | LastNorm: 1.68331e-09 | Iterations/sec: 286958.00562 | Convergence: true |
Execution Info - Random | Iters:    221 | TTime: 0.00077 | LastNorm: 1.24724e-10 | Iterations/sec: 285564.13555 | Convergence: true |
Execution Info - Random | Iters:    220 | TTime: 0.00078 | LastNorm: 9.34455e-11 | Iterations/sec: 282013.10513 | Convergence: true |
Execution Info - Random | Iters:    221 | TTime: 0.00083 | LastNorm: 9.69733e-11 | Iterations/sec: 267592.72055 | Convergence: true |
Execution Info - Random | Iters:    220 | TTime: 0.00086 | LastNorm: 1.02017e-10 | Iterations/sec: 255537.76793 | Convergence: true |
Execution Info - Random | Iters:    224 | TTime: 0.00090 | LastNorm: 9.34927e-11 | Iterations/sec: 249475.33086 | Convergence: true |
Execution Info - Random | Iters:    220 | TTime: 0.00078 | LastNorm: 9.34183e-11 | Iterations/sec: 283138.04234 | Convergence: true |
Execution Info - Random | Iters:    221 | TTime: 0.00079 | LastNorm: 9.34183e-11 | Iterations/sec: 278360.71592 | Convergence: true |
Execution Info - Random | Iters:    222 | TTime: 0.00081 | LastNorm: 9.34183e-11 | Iterations/sec: 274752.28327 | Convergence: true |
Execution Info - Random | Iters:    221 | TTime: 0.00080 | LastNorm: 9.82204e-11 | Iterations/sec: 275547.31986 | Convergence: true |
Execution Info - Random | Iters:    221 | TTime: 0.00081 | LastNorm: 9.34183e-11 | Iterations/sec: 272870.52811 | Convergence: true |
Execution Info - Random Mean (30 repetitions) | Iters:    221 | TTime: 0.00081 | LastNorm: 1.09100e-09 | Iterations/sec: 274396.83685 | Convergence: true |
| 4 |Execution Info - Random | Iters:    190 | TTime: 0.00068 | LastNorm: 9.34536e-11 | Iterations/sec: 278253.40782 | Convergence: true |
Execution Info - Random | Iters:    188 | TTime: 0.00065 | LastNorm: 9.58866e-11 | Iterations/sec: 288310.47605 | Convergence: true |
Execution Info - Random | Iters:    188 | TTime: 0.00067 | LastNorm: 9.36855e-11 | Iterations/sec: 282626.93620 | Convergence: true |
Execution Info - Random | Iters:    188 | TTime: 0.00069 | LastNorm: 3.46018e-09 | Iterations/sec: 272470.33587 | Convergence: true |
Execution Info - Random | Iters:    189 | TTime: 0.00066 | LastNorm: 3.02265e-10 | Iterations/sec: 287218.64348 | Convergence: true |
Execution Info - Random | Iters:    188 | TTime: 0.00065 | LastNorm: 7.01088e-09 | Iterations/sec: 287469.61429 | Convergence: true |
Execution Info - Random | Iters:    190 | TTime: 0.00071 | LastNorm: 9.34189e-11 | Iterations/sec: 269138.04796 | Convergence: true |
Execution Info - Random | Iters:    189 | TTime: 0.00076 | LastNorm: 1.69024e-09 | Iterations/sec: 248036.12516 | Convergence: true |
Execution Info - Random | Iters:    190 | TTime: 0.00071 | LastNorm: 9.35524e-11 | Iterations/sec: 267961.58709 | Convergence: true |
Execution Info - Random | Iters:    188 | TTime: 0.00067 | LastNorm: 1.05268e-10 | Iterations/sec: 278927.89247 | Convergence: true |
Execution Info - Random | Iters:    190 | TTime: 0.00067 | LastNorm: 2.08208e-10 | Iterations/sec: 283197.49822 | Convergence: true |
Execution Info - Random | Iters:    188 | TTime: 0.00068 | LastNorm: 9.34297e-11 | Iterations/sec: 277358.12592 | Convergence: true |
Execution Info - Random | Iters:    189 | TTime: 0.00066 | LastNorm: 9.34253e-11 | Iterations/sec: 285049.78641 | Convergence: true |
Execution Info - Random | Iters:    190 | TTime: 0.00070 | LastNorm: 9.37076e-11 | Iterations/sec: 269958.59079 | Convergence: true |
Execution Info - Random | Iters:    188 | TTime: 0.00066 | LastNorm: 9.34478e-11 | Iterations/sec: 284359.59322 | Convergence: true |
Execution Info - Random | Iters:    189 | TTime: 0.00066 | LastNorm: 9.34202e-11 | Iterations/sec: 284640.37917 | Convergence: true |
Execution Info - Random | Iters:    187 | TTime: 0.00064 | LastNorm: 9.34183e-11 | Iterations/sec: 290817.51872 | Convergence: true |
Execution Info - Random | Iters:    187 | TTime: 0.00066 | LastNorm: 9.34316e-11 | Iterations/sec: 283768.03473 | Convergence: true |
Execution Info - Random | Iters:    191 | TTime: 0.00067 | LastNorm: 9.34184e-11 | Iterations/sec: 283378.86947 | Convergence: true |
Execution Info - Random | Iters:    189 | TTime: 0.00067 | LastNorm: 9.34223e-11 | Iterations/sec: 282510.14113 | Convergence: true |
Execution Info - Random | Iters:    187 | TTime: 0.00068 | LastNorm: 9.34336e-11 | Iterations/sec: 276954.39548 | Convergence: true |
Execution Info - Random | Iters:    188 | TTime: 0.00070 | LastNorm: 9.34438e-11 | Iterations/sec: 268572.59946 | Convergence: true |
Execution Info - Random | Iters:    189 | TTime: 0.00077 | LastNorm: 9.34185e-11 | Iterations/sec: 243914.90954 | Convergence: true |
Execution Info - Random | Iters:    188 | TTime: 0.00067 | LastNorm: 9.34197e-11 | Iterations/sec: 281015.37847 | Convergence: true |
Execution Info - Random | Iters:    189 | TTime: 0.00066 | LastNorm: 3.47814e-09 | Iterations/sec: 285975.27273 | Convergence: true |
Execution Info - Random | Iters:    189 | TTime: 0.00068 | LastNorm: 1.09908e-10 | Iterations/sec: 277176.03357 | Convergence: true |
Execution Info - Random | Iters:    188 | TTime: 0.00067 | LastNorm: 9.34483e-11 | Iterations/sec: 281015.37847 | Convergence: true |
Execution Info - Random | Iters:    188 | TTime: 0.00065 | LastNorm: 1.68296e-09 | Iterations/sec: 289156.27136 | Convergence: true |
Execution Info - Random | Iters:    188 | TTime: 0.00068 | LastNorm: 1.68295e-09 | Iterations/sec: 275228.32531 | Convergence: true |
Execution Info - Random | Iters:    189 | TTime: 0.00068 | LastNorm: 9.41247e-11 | Iterations/sec: 275921.84337 | Convergence: true |
Execution Info - Random Mean (30 repetitions) | Iters:    189 | TTime: 0.00068 | LastNorm: 7.20113e-10 | Iterations/sec: 278012.73373 | Convergence: true |
| 5 |Execution Info - Random | Iters:    179 | TTime: 0.00066 | LastNorm: 6.88444e-09 | Iterations/sec: 272911.81970 | Convergence: true |
Execution Info - Random | Iters:    181 | TTime: 0.00066 | LastNorm: 9.34183e-11 | Iterations/sec: 274663.17800 | Convergence: true |
Execution Info - Random | Iters:    179 | TTime: 0.00063 | LastNorm: 1.68440e-09 | Iterations/sec: 283741.65382 | Convergence: true |
Execution Info - Random | Iters:    178 | TTime: 0.00068 | LastNorm: 1.68294e-09 | Iterations/sec: 262512.69761 | Convergence: true |
Execution Info - Random | Iters:    178 | TTime: 0.00070 | LastNorm: 9.34222e-11 | Iterations/sec: 254633.73533 | Convergence: true |
Execution Info - Random | Iters:    178 | TTime: 0.00068 | LastNorm: 9.34183e-11 | Iterations/sec: 261044.09510 | Convergence: true |
Execution Info - Random | Iters:    179 | TTime: 0.00064 | LastNorm: 9.34376e-11 | Iterations/sec: 277860.99778 | Convergence: true |
Execution Info - Random | Iters:    178 | TTime: 0.00066 | LastNorm: 4.69202e-10 | Iterations/sec: 268556.15540 | Convergence: true |
Execution Info - Random | Iters:    178 | TTime: 0.00065 | LastNorm: 1.59060e-10 | Iterations/sec: 275086.99779 | Convergence: true |
Execution Info - Random | Iters:    178 | TTime: 0.00063 | LastNorm: 1.32618e-10 | Iterations/sec: 283012.17286 | Convergence: true |
Execution Info - Random | Iters:    177 | TTime: 0.00062 | LastNorm: 9.36548e-11 | Iterations/sec: 284114.73708 | Convergence: true |
Execution Info - Random | Iters:    177 | TTime: 0.00062 | LastNorm: 9.34267e-11 | Iterations/sec: 286859.27666 | Convergence: true |
Execution Info - Random | Iters:    177 | TTime: 0.00062 | LastNorm: 5.23973e-09 | Iterations/sec: 287748.76279 | Convergence: true |
Execution Info - Random | Iters:    179 | TTime: 0.00065 | LastNorm: 5.23565e-09 | Iterations/sec: 276225.31862 | Convergence: true |
Execution Info - Random | Iters:    180 | TTime: 0.00065 | LastNorm: 9.34290e-11 | Iterations/sec: 276851.74917 | Convergence: true |
Execution Info - Random | Iters:    177 | TTime: 0.00062 | LastNorm: 9.34340e-11 | Iterations/sec: 285975.27273 | Convergence: true |
Execution Info - Random | Iters:    177 | TTime: 0.00063 | LastNorm: 1.68294e-09 | Iterations/sec: 282815.92686 | Convergence: true |
Execution Info - Random | Iters:    178 | TTime: 0.00068 | LastNorm: 9.40108e-11 | Iterations/sec: 263253.21298 | Convergence: true |
Execution Info - Random | Iters:    177 | TTime: 0.00073 | LastNorm: 9.65469e-11 | Iterations/sec: 243167.96856 | Convergence: true |
Execution Info - Random | Iters:    178 | TTime: 0.00065 | LastNorm: 9.38732e-11 | Iterations/sec: 274682.16041 | Convergence: true |
Execution Info - Random | Iters:    177 | TTime: 0.00062 | LastNorm: 9.34338e-11 | Iterations/sec: 287748.76279 | Convergence: true |
Execution Info - Random | Iters:    177 | TTime: 0.00063 | LastNorm: 1.73308e-09 | Iterations/sec: 280996.14232 | Convergence: true |
Execution Info - Random | Iters:    178 | TTime: 0.00063 | LastNorm: 9.45137e-11 | Iterations/sec: 281624.33497 | Convergence: true |
Execution Info - Random | Iters:    178 | TTime: 0.00064 | LastNorm: 2.49921e-10 | Iterations/sec: 277335.10847 | Convergence: true |
Execution Info - Random | Iters:    178 | TTime: 0.00063 | LastNorm: 9.34236e-11 | Iterations/sec: 281200.04218 | Convergence: true |
Execution Info - Random | Iters:    178 | TTime: 0.00062 | LastNorm: 9.35851e-11 | Iterations/sec: 288034.76543 | Convergence: true |
Execution Info - Random | Iters:    179 | TTime: 0.00064 | LastNorm: 9.34183e-11 | Iterations/sec: 281401.95502 | Convergence: true |
Execution Info - Random | Iters:    178 | TTime: 0.00064 | LastNorm: 1.34740e-10 | Iterations/sec: 279829.87706 | Convergence: true |
Execution Info - Random | Iters:    178 | TTime: 0.00064 | LastNorm: 3.46871e-09 | Iterations/sec: 278993.31540 | Convergence: true |
Execution Info - Random | Iters:    177 | TTime: 0.00066 | LastNorm: 9.34183e-11 | Iterations/sec: 268982.53913 | Convergence: true |
Execution Info - Random Mean (30 repetitions) | Iters:    178 | TTime: 0.00065 | LastNorm: 1.01171e-09 | Iterations/sec: 276062.15773 | Convergence: true |
| 6 |Execution Info - Random | Iters:    182 | TTime: 0.00065 | LastNorm: 5.23578e-09 | Iterations/sec: 277889.81726 | Convergence: true |
Execution Info - Random | Iters:    182 | TTime: 0.00067 | LastNorm: 7.01355e-09 | Iterations/sec: 272824.63474 | Convergence: true |
Execution Info - Random | Iters:    182 | TTime: 0.00065 | LastNorm: 9.34183e-11 | Iterations/sec: 280854.79323 | Convergence: true |
Execution Info - Random | Iters:    182 | TTime: 0.00070 | LastNorm: 9.34813e-11 | Iterations/sec: 260711.51913 | Convergence: true |
Execution Info - Random | Iters:    183 | TTime: 0.00080 | LastNorm: 9.93630e-11 | Iterations/sec: 227626.81851 | Convergence: true |
Execution Info - Random | Iters:    182 | TTime: 0.00071 | LastNorm: 2.90689e-09 | Iterations/sec: 255990.38498 | Convergence: true |
Execution Info - Random | Iters:    181 | TTime: 0.00071 | LastNorm: 9.34217e-11 | Iterations/sec: 255268.66980 | Convergence: true |
Execution Info - Random | Iters:    183 | TTime: 0.00074 | LastNorm: 9.34184e-11 | Iterations/sec: 245933.23678 | Convergence: true |
Execution Info - Random | Iters:    183 | TTime: 0.00072 | LastNorm: 9.38340e-11 | Iterations/sec: 253402.98184 | Convergence: true |
Execution Info - Random | Iters:    182 | TTime: 0.00069 | LastNorm: 1.68294e-09 | Iterations/sec: 263774.47408 | Convergence: true |
Execution Info - Random | Iters:    180 | TTime: 0.00068 | LastNorm: 1.68312e-09 | Iterations/sec: 263977.17483 | Convergence: true |
Execution Info - Random | Iters:    184 | TTime: 0.00074 | LastNorm: 1.02715e-10 | Iterations/sec: 248631.42268 | Convergence: true |
Execution Info - Random | Iters:    182 | TTime: 0.00072 | LastNorm: 9.34183e-11 | Iterations/sec: 254200.24242 | Convergence: true |
Execution Info - Random | Iters:    182 | TTime: 0.00072 | LastNorm: 1.68296e-09 | Iterations/sec: 252434.96296 | Convergence: true |
Execution Info - Random | Iters:    181 | TTime: 0.00075 | LastNorm: 8.68468e-09 | Iterations/sec: 242623.52956 | Convergence: true |
Execution Info - Random | Iters:    182 | TTime: 0.00074 | LastNorm: 2.43936e-10 | Iterations/sec: 246246.23484 | Convergence: true |
Execution Info - Random | Iters:    184 | TTime: 0.00077 | LastNorm: 3.16989e-10 | Iterations/sec: 239600.10432 | Convergence: true |
Execution Info - Random | Iters:    184 | TTime: 0.00082 | LastNorm: 9.34183e-11 | Iterations/sec: 225197.53020 | Convergence: true |
Execution Info - Random | Iters:    183 | TTime: 0.00076 | LastNorm: 9.34209e-11 | Iterations/sec: 240764.62735 | Convergence: true |
Execution Info - Random | Iters:    183 | TTime: 0.00071 | LastNorm: 9.34409e-11 | Iterations/sec: 259222.43566 | Convergence: true |
Execution Info - Random | Iters:    183 | TTime: 0.00070 | LastNorm: 9.34183e-11 | Iterations/sec: 261074.02449 | Convergence: true |
Execution Info - Random | Iters:    184 | TTime: 0.00071 | LastNorm: 9.40756e-11 | Iterations/sec: 259151.08664 | Convergence: true |
Execution Info - Random | Iters:    182 | TTime: 0.00069 | LastNorm: 4.45254e-10 | Iterations/sec: 263410.39614 | Convergence: true |
Execution Info - Random | Iters:    182 | TTime: 0.00068 | LastNorm: 1.68458e-09 | Iterations/sec: 266072.96201 | Convergence: true |
Execution Info - Random | Iters:    182 | TTime: 0.00070 | LastNorm: 1.68296e-09 | Iterations/sec: 259912.60742 | Convergence: true |
Execution Info - Random | Iters:    184 | TTime: 0.00075 | LastNorm: 3.60715e-09 | Iterations/sec: 245624.42266 | Convergence: true |
Execution Info - Random | Iters:    183 | TTime: 0.00070 | LastNorm: 9.34184e-11 | Iterations/sec: 262592.41601 | Convergence: true |
Execution Info - Random | Iters:    183 | TTime: 0.00070 | LastNorm: 3.28505e-10 | Iterations/sec: 262592.41601 | Convergence: true |
Execution Info - Random | Iters:    183 | TTime: 0.00069 | LastNorm: 9.34184e-11 | Iterations/sec: 265958.98545 | Convergence: true |
Execution Info - Random | Iters:    185 | TTime: 0.00074 | LastNorm: 9.34482e-11 | Iterations/sec: 250709.60905 | Convergence: true |
Execution Info - Random Mean (30 repetitions) | Iters:    183 | TTime: 0.00072 | LastNorm: 1.29035e-09 | Iterations/sec: 255475.81737 | Convergence: true |
| 7 |Execution Info - Random | Iters:    119 | TTime: 0.00052 | LastNorm: 1.03960e-10 | Iterations/sec: 228850.14947 | Convergence: true |
Execution Info - Random | Iters:    121 | TTime: 0.00049 | LastNorm: 9.34210e-11 | Iterations/sec: 246006.19680 | Convergence: true |
Execution Info - Random | Iters:    121 | TTime: 0.00047 | LastNorm: 9.34188e-11 | Iterations/sec: 257488.98224 | Convergence: true |
Execution Info - Random | Iters:    119 | TTime: 0.00047 | LastNorm: 2.35938e-10 | Iterations/sec: 251067.49296 | Convergence: true |
Execution Info - Random | Iters:    119 | TTime: 0.00044 | LastNorm: 3.79424e-09 | Iterations/sec: 269213.68716 | Convergence: true |
Execution Info - Random | Iters:    120 | TTime: 0.00045 | LastNorm: 9.35473e-11 | Iterations/sec: 266587.11864 | Convergence: true |
Execution Info - Random | Iters:    119 | TTime: 0.00045 | LastNorm: 5.23603e-09 | Iterations/sec: 266198.49387 | Convergence: true |
Execution Info - Random | Iters:    120 | TTime: 0.00047 | LastNorm: 9.39445e-11 | Iterations/sec: 255880.26436 | Convergence: true |
Execution Info - Random | Iters:    120 | TTime: 0.00046 | LastNorm: 9.34413e-11 | Iterations/sec: 259174.29454 | Convergence: true |
Execution Info - Random | Iters:    120 | TTime: 0.00046 | LastNorm: 9.90594e-11 | Iterations/sec: 258111.01538 | Convergence: true |
Execution Info - Random | Iters:    118 | TTime: 0.00045 | LastNorm: 5.23877e-09 | Iterations/sec: 263399.61256 | Convergence: true |
Execution Info - Random | Iters:    119 | TTime: 0.00048 | LastNorm: 9.34187e-11 | Iterations/sec: 245389.46706 | Convergence: true |
Execution Info - Random | Iters:    120 | TTime: 0.00046 | LastNorm: 9.34226e-11 | Iterations/sec: 259174.29454 | Convergence: true |
Execution Info - Random | Iters:    119 | TTime: 0.00047 | LastNorm: 9.40964e-11 | Iterations/sec: 252720.08911 | Convergence: true |
