Percentage of convergence,Iterations,Execution time,Last Gradient,Not divergency number
1.0,6.0,0.0131350914637247,6.985418859453966e-10,30.0
1.0,6.0,0.0130778233210245,6.985425524203917e-10,30.0
1.0,4.066666666666666,0.000171455807156,6.787520447958225e-12,30.0
0.1,930.2666666666668,0.0067423820495605,3.3633462479507465e-08,30.0
