Archived Convergence,Iterations,Execution time,Last Gradient,Number of times that the method converged
1.0,1.0,2.86102294921875e-6,0.0,1.0
1.0,1.0,1.9073486328125e-6,0.0,1.0
1.0,1.0,2.86102294921875e-6,0.0,1.0
1.0,1.0,1.239776611328125e-6,0.0,30.0
