Archived Convergence,Iterations,Execution time,Last Gradient,Number of times that the method converged
0.0,1000.0,0.16901612281799316,4.230199780925308e-6,1.0
1.0,2.0,0.0006518363952636719,2.7623310259182026e-10,1.0
1.0,2.0,8.893013000488281e-5,2.7623310259182026e-10,1.0
1.0,2.0,5.6123733520507814e-5,2.2233494174858988e-13,30.0
