Archived Convergence,Iterations,Execution time,Last Gradient,Number of times that the method converged
0.0,1000.0,0.018377065658569336,799.2022,1.0
1.0,2.0,0.0006558895111083984,5.206945985491984e-14,1.0
1.0,2.0,5.316734313964844e-5,5.206945985491984e-14,1.0
1.0,2.0,8.241335550944011e-6,5.964858236969424e-14,30.0
