Archived Convergence,Iterations,Execution time,Last Gradient
1.0,2.0,0.0001900196075439453,2.794431352981519e-13
1.0,2.0,8.106231689453125e-6,2.794431352981519e-13
1.0,2.0,4.0531158447265625e-6,2.794431352981519e-13
