Archived Convergence,Iterations,Execution time,Last Gradient,Number of times that the method converged
0.0,1000.0,0.052928924560546875,1.0862843746853346e13,1.0
1.0,31.0,0.0007929801940917969,6.212397195480995e-10,1.0
1.0,41.0,0.0003390312194824219,5.01974713086984e-9,1.0
1.0,63.233333333333334,0.00030086040496826174,7.123026413263197e-9,30.0
