Archived Convergence,Iterations,Execution time,Last Gradient
1.0,49.0,0.0004868507385253906,3.765663664639723e-9
1.0,52.0,0.00030303001403808594,1.7711662806766205e-9
1.0,68.6,0.00029819011688232423,7.358726486556964e-9
