Archived Convergence,Iterations,Execution time,Last Gradient,Number of times that the method converged
0.0,1000.0,0.0018351078033447266,Inf,0.0
0.0,1000.0,1.7018589973449707,Inf,0.0
0.0,1000.0,2.2885489463806152,Inf,0.0
NaN,NaN,NaN,NaN,0.0
