Iterations,Execution time,Last Gradient,Itters Per Second,Percentage of convergence
38,0.36171793937683105,9.34182556419777e-11,105.05423111020298,true
43,0.0005309581756591797,9.34182556419777e-11,80985.66322406825,true
57,0.0003638267517089844,9.34182556419777e-11,156667.9737876802,true
36,0.00029587745666503906,9.341827762612868e-11,121671.99355358582,true
43,0.0003418922424316406,9.341861316710681e-11,125770.6220362622,true
26,0.00028204917907714844,9.34182556419777e-11,92182.5054945055,true
20,0.00026988983154296875,3.4592963337790315e-9,74104.3109540636,true
14,0.0002620220184326172,9.34182556472394e-11,53430.62420382166,true
62,0.0003600120544433594,1.6829402697102247e-9,172216.45562913906,true
30,0.00028395652770996094,9.34182556419777e-11,105649.97481108313,true
56,0.0003380775451660156,9.341825564357828e-11,165642.47108603668,true
47,0.0003211498260498047,9.344705642093007e-11,146349.13734224203,true
49,0.00035500526428222656,9.636714345015715e-11,138026.12222968435,true
50,0.00033211708068847656,1.1303035707835065e-10,150549.31801866475,true
54,0.0003368854522705078,9.341840790577649e-11,160291.87261146496,true
45,0.0003380775451660156,2.7617154444763313e-10,133105.55712270804,true
41,0.0003058910369873047,3.7209886036842186e-9,134034.65627435697,true
33,0.0002999305725097656,9.341825564197878e-11,110025.4626391097,true
35,0.00030517578125,7.0120108794062455e-9,114688.0,true
36,0.0003190040588378906,1.3856729085442787e-9,112851.22869955158,true
38,0.0003249645233154297,9.341825567290418e-11,116935.8415260455,true
41,0.0003418922424316406,9.34182556419777e-11,119920.82566248256,true
54,0.000331878662109375,9.346174903380318e-11,162710.06896551725,true
44,0.0003180503845214844,9.341825564197792e-11,138342.86056971515,true
37,0.0002989768981933594,8.951675195798957e-9,123755.38118022328,true
46,0.0003819465637207031,9.341825564458055e-11,120435.69538077404,true
46,0.0003211498260498047,9.34182556419777e-11,143235.32590942836,true
42,0.0003070831298828125,2.460283187026237e-10,136770.78260869565,true
45,0.00030994415283203125,3.4592963114023058e-9,145187.44615384616,true
39,0.0002989768981933594,9.34182556419777e-11,130444.86124401914,true
