Archived Convergence,Iterations,Execution time,Last Gradient,Number of times that the method converged
0.0,1000.0,0.03624320030212402,1.1069556779349294e22,1.0
1.0,48.0,0.0007369518280029297,2.8092393313047982e-9,1.0
1.0,64.0,0.0005559921264648438,6.4568570257747546e-9,1.0
1.0,84.33333333333333,0.0007715304692586263,6.7840876041337875e-9,30.0
