Archived Convergence,Iterations,Execution time,Last Gradient,Number of times that the method converged
0.0,1000.0,6.9141387939453125e-6,Inf,0.0
1.0,49.0,0.0005509853363037109,3.765663664639723e-9,1.0
1.0,52.0,0.0004131793975830078,1.7711662806766205e-9,1.0
1.0,68.6,0.00040999253590901695,7.358726486556964e-9,30.0
