Percentage of convergence,Iterations,Execution time,Last Gradient,Not divergency number
0.8333333333333334,8.36,0.0146083831787109,5.364424645317559e-10,25.0
0.8,7.666666666666667,0.0164305468400319,4.060203284951922e-10,24.0
0.7366666666666665,15.120483759969565,0.000212745487735,2.7709282206209465e-10,30.0
0.0,1000.0,0.0033193667729695,1.120786095212774,30.0
