Iterations,Execution time,Last Gradient,Itters Per Second* ,Percentage of convergence
6.0,0.004766352971394857,7.536090524772609e-17,246908.01097858965,1.0
8.0,3.437995910644531e-5,7.234967255099845e-12,249116.8588877373,1.0
6.0,2.0607312520345053e-5,5.071217325548011e-15,297133.9262508805,1.0
17.333333333333332,6.420082516140408e-5,7.549475577855561e-10,264147.6387930391,0.6
6.033333333333333,2.094109853108724e-5,4.7883420698976336e-14,290725.1305544984,1.0
6.0,2.024968465169271e-5,2.3713348527383923e-15,299428.15243344125,1.0
6.0,1.972516377766927e-5,2.83834253427077e-13,310558.32906885666,1.0
23.736842105263158,8.569265666760897e-5,1.7655625345906284e-10,274962.8160376869,0.6333333333333333
17.09090909090909,5.8856877413663e-5,2.0796259895585177e-10,284675.333738684,0.7333333333333333
23.047619047619047,8.527437845865886e-5,9.27487227637367e-10,262169.38203869085,0.7
20.529411764705884,7.588723126579734e-5,2.5987395933249486e-11,267815.8447701943,0.5666666666666667
17.91304347826087,6.243456964907439e-5,1.0954654641515703e-10,277580.13328316767,0.7666666666666667
15.478260869565217,5.5136887923530914e-5,8.770155335654977e-11,271474.8250033891,0.7666666666666667
14.5,5.461952903053977e-5,6.250647489426852e-11,265893.0688964589,0.7333333333333333
19.294117647058822,6.79633196662454e-5,6.978131384528851e-10,276098.7827761123,0.5666666666666667
6.0,1.7881393432617188e-5,2.0275398746534657e-14,340430.5231467648,1.0
14.782608695652174,5.440090013586956e-5,3.9813992539861654e-10,276498.7958248679,0.7666666666666667
20.869565217391305,7.248961407205333e-5,5.911176648663942e-12,284554.52577760967,0.7666666666666667
14.333333333333334,5.402167638142904e-5,7.023999285556425e-10,269712.56245057675,0.4
18.727272727272727,6.748329509388317e-5,5.545424556123881e-10,273138.6627562195,0.7333333333333333
17.736842105263158,6.348208377235814e-5,9.031669039626872e-11,272625.8800512257,0.6333333333333333
17.61904761904762,6.509962536039806e-5,1.2934083706256042e-10,274857.9478726213,0.7
13.80952380952381,4.9114227294921875e-5,6.683665900616364e-10,283243.6871560836,0.7
18.05263157894737,6.591646294844778e-5,2.725376077782522e-10,273699.05272658606,0.6333333333333333
20.714285714285715,7.643018450055803e-5,2.0195356478513004e-13,259603.46865032692,0.4666666666666667
15.238095238095237,5.500657217843192e-5,2.762864342718411e-10,278019.48398360616,0.7
20.0,7.189021391027113e-5,4.358699918868814e-10,273639.98276480584,0.5666666666666667
14.142857142857142,5.0715037754603797e-5,1.5957187071285154e-10,279892.3112875753,0.7
16.789473684210527,5.939132288882607e-5,1.027848052308122e-9,282543.8276884167,0.6333333333333333
17.842105263157894,6.6719557109632e-5,5.333479224733285e-10,264372.1789285795,0.6333333333333333
