Iterations,Execution time,Last Gradient,Itters Per Second* ,Percentage of convergence
7,0.3931698799133301,1.7106639393714657e-13,17.804008795239024,true
7,0.00013113021850585938,3.620575206829852e-18,53382.05090909091,true
1000,0.00471806526184082,5.947745599312845e13,211951.2860680176,false
7,4.887580871582031e-5,1.1850380180754298e-12,143220.13658536586,true
7,3.790855407714844e-5,1.1981462932934305e-10,184654.893081761,true
9,5.4836273193359375e-5,1.641059031634701e-12,164124.9391304348,true
1000,0.004734992980957031,1.0893107506784088e13,211193.55488418933,false
1000,0.004565000534057617,2.368943695369104e12,219058.02475583644,false
8,6.4849853515625e-5,8.158978148229906e-20,123361.88235294117,true
10,5.698204040527344e-5,2.4121946809896236e-12,175493.8912133891,true
9,4.482269287109375e-5,2.3901572097795746e-12,200791.1489361702,true
7,4.506111145019531e-5,4.7824336998673e-12,155344.59259259258,true
7,4.1961669921875e-5,2.602224546507307e-18,166818.9090909091,true
7,4.506111145019531e-5,1.0214331927226872e-12,155344.59259259258,true
7,4.291534423828125e-5,6.230762426446823e-20,163111.82222222222,true
7,4.410743713378906e-5,2.4985019944846552e-20,158703.3945945946,true
7,4.00543212890625e-5,6.297694184232387e-20,174762.66666666666,true
7,4.315376281738281e-5,3.4385004334875354e-9,162210.65193370165,true
7,4.1961669921875e-5,8.315173590269825e-16,166818.9090909091,true
6,2.7894973754882812e-5,5.074874139953506e-11,215092.5128205128,true
6,3.600120544433594e-5,5.360623450022393e-9,166661.08609271524,true
7,3.886222839355469e-5,2.4665096580515873e-20,180123.4846625767,true
1000,0.004483938217163086,1.509847637252764e15,223018.23789014728,false
5,3.0994415283203125e-5,2.0301887822277034e-12,161319.38461538462,true
6,2.8848648071289062e-5,7.591606377834034e-10,207982.01652892563,true
1000,0.004570960998535156,1.2138937942988811e17,218772.3763822241,false
11,6.604194641113281e-5,4.1240796767470115e-19,166560.80866425994,true
7,3.695487976074219e-5,3.509934206286433e-20,189420.18064516128,true
1000,0.004815101623535156,6.760964675671923e13,207679.9366211131,false
16,0.00011396408081054688,5.582408976574719e-15,140395.11297071129,true
