Iterations,Execution time,Last Gradient,Itters Per Second* ,Percentage of convergence
1000,0.0007879734039306641,3.4552620529929426e-6,1.2690783661119516e6,false
1000,0.0007989406585693359,3.7544680396082637e-6,1.251657415696807e6,false
1000,0.0008039474487304688,3.877782686159808e-6,1.2438623962040332e6,false
1000,0.0007748603820800781,3.850285463577854e-6,1.290555076923077e6,false
1000,0.0007610321044921875,3.6782394945834106e-6,1.3140050125313282e6,false
1000,0.0007669925689697266,3.2249814533582246e-6,1.3037935965184956e6,false
1000,0.0007572174072265625,3.905062403205189e-6,1.320624685138539e6,false
1000,0.0007879734039306641,3.2587661616335976e-6,1.2690783661119516e6,false
1000,0.0007579326629638672,3.4647600512214054e-6,1.3193784208870714e6,false
1000,0.0007371902465820312,3.0840750540845624e-6,1.356501940491591e6,false
1000,0.0007541179656982422,3.796180780606003e-6,1.326052481821056e6,false
1000,0.0007739067077636719,3.562562241365534e-6,1.2921454097350584e6,false
1000,0.0007550716400146484,3.906683137120002e-6,1.324377644458478e6,false
1000,0.0008230209350585938,3.876504861044167e-6,1.2150359212050985e6,false
1000,0.0008220672607421875,3.2168260633363352e-6,1.216445475638051e6,false
1000,0.0007610321044921875,3.426977558671803e-6,1.3140050125313282e6,false
1000,0.0007569789886474609,3.5339915623821762e-6,1.3210406299212598e6,false
1000,0.0007569789886474609,3.89093646547838e-6,1.3210406299212598e6,false
1000,0.0007529258728027344,3.21266940487591e-6,1.3281519949335023e6,false
1000,0.0007588863372802734,3.686608973140857e-6,1.3177203895695885e6,false
1000,0.0007610321044921875,3.638719013781128e-6,1.3140050125313282e6,false
1000,0.0007557868957519531,3.894037062866887e-6,1.32312429022082e6,false
1000,0.0007569789886474609,3.924728710118805e-6,1.3210406299212598e6,false
1000,0.0007619857788085938,3.224010695198879e-6,1.312360450563204e6,false
1000,0.0007569789886474609,3.31262132504231e-6,1.3210406299212598e6,false
1000,0.0007810592651367188,3.6881471954526676e-6,1.2803125763125764e6,false
1000,0.0008080005645751953,3.021772597799464e-6,1.2376228976099144e6,false
1000,0.0007798671722412109,3.929115708674091e-6,1.2822696423112198e6,false
1000,0.0007638931274414062,3.898767600315858e-6,1.309083645443196e6,false
1000,0.0007538795471191406,3.2128945140283286e-6,1.326471853257432e6,false
