,iterations,Last Gradient,Execution time,Iterations per Second,Archived Convergence
0,1000.0,9.924812190334569e-08,0.9250710010528564,1080.9981059419918,0.0
1,1000.0,1.023201111022292e-08,0.5905959606170654,1693.2049432833603,0.0
2,992.1666666666666,2.1341849150844597e-07,0.0741268078486124,13392.341343629963,0.0333333333333333
3,2.0,4.406564555525677e-14,0.0001230239868164,16256.992248062015,1.0
4,2.0,8.488611619997129e-14,0.0002930164337158,6825.555736371033,1.0
5,1000.0,3.484413474195141e-07,0.0163619518280029,61117.40277150393,0.0
