,iterations,Last Gradient,Execution time,Iterations per Second,Archived Convergence
0,9.0,4.617459067819255e-13,0.3540821075439453,25.41783334500461,1.0
1,9.0,4.953096722273966e-13,0.0940198898315429,95.72442614137766,1.0
2,110.6,inf,6.878376007080078e-05,3233030.163880359,0.9
3,12.0,5.427774394117985e-13,9.79900360107422e-05,122461.4306569343,1.0
4,1000.0,0.9673719564656728,0.0941438674926757,10622.040783249086,0.0
5,1000.0,5.1140938924165666e-05,0.001763105392456,567181.0682893847,0.0
