AMG,Gradient Queue,Random,Newton,BFGS,GDLS
1245.6294229986531,366142.42644466186,1.0239021550592013e8,146.53521063305703,6.7655841679570816e10,1.50968946656033e8
2159.5330047510365,105517.96593840948,1.0236345091982174e8,23683.268172235606,2.9590512490996265e10,1.4302695606937283e8
293.5961882725701,19307.361735710445,1.023366615122734e8,1606.5345877240231,1.4328745329946972e10,2.974056569103487e8
235.59502440980287,9803.794052098805,1.0230991571845934e8,665.0089924880076,1.3081441434596214e10,2.7137366476818955e8
48.717091878224416,2490.0430658531286,1.0228320660420789e8,662.3135867721774,5.660615960660845e9,2.4820621856991443e8
4613.862756674114,663.7959295939374,1.0225654210800897e8,71.06162997688703,2.791063590032716e9,2.2766471793266997e8
229.60636595604606,95.4320207519125,1.0222986758838683e8,59467.617353398804,1.8548410049282992e9,2.0952605529672113e8
67.5493948088709,39.27667624915516,1.022032372116342e8,7161.399639695393,1.065451546371294e9,1.9358129360698897e8
36.390789267376825,446.61473602034874,1.0217658636236931e8,1459.5603299401703,1.6868700588967082e8,1.7963414562085423e8
41.351681577456695,241.73633886452942,1.021499799503695e8,115.15180687534644,3.348951587224376e8,1.674994597420292e8
6056.70301264277,722.068177326306,1.0212337129687428e8,367.73805713685266,1.6315420278585163e8,1.5700190582986075e8
1250.2335135133198,116.7860210035703,1.020968045823998e8,21.391343206073845,6.640290302359831e7,1.479750209078187e8
72.84092274043142,53.48112989916318,1.0207029124072318e8,36.92380326808612,4.557468151965374e7,3.156324525324503e8
8696.089887338772,55.28265449331728,1.0204382184178606e8,0.2670960911714778,2.4082184393613476e7,2.869276148443878e8
423.7960697775525,116.86502908508898,1.0201736850027087e8,0.0056314697642892595,1.1218126164519077e7,2.6140780777821022e8
949.3607598733181,153.61920363122638,1.0199095817507014e8,1.050644192607871e-8,5.6165319197952375e6,2.3880313794530493e8
170.40165995637182,783.4829875957133,1.0196453851379913e8,0.0,3.649546216193293e6,2.1886177154088393e8
134.043068735484,62.89673350131479,1.0193816236348099e8,,1.1398989601340538e6,2.0134867904159075e8
25.291537473112083,1702.3516789859107,1.0191178196758302e8,,1.0619617672711252e6,1.860439897675074e8
332.9861591089629,69.50251838279333,1.0188544395828982e8,,565656.8810371796,1.7274121769482094e8
33.66926246200525,22.82262257979529,1.0185905608315253e8,,115731.84775969616,1.6124560630351567e8
16.75689152519238,46.08249963552805,1.0183271202958511e8,,168004.1066882199,1.5137280897079507e8
16.113901699390798,20.65400251489149,1.0180638294754355e8,,93603.52063894276,1.429480638234096e8
78.94042873770913,19.27121697416955,1.017800967305298e8,,69224.935540811,2.967837279301459e8
16.777752466342587,18.334177066405292,1.0175380202493075e8,,36089.27338373508,2.695155758205627e8
57.27279644440246,18.060230074560195,1.0172754995636562e8,,16985.792460565914,2.4540760519207716e8
12.553452077121307,34.562052642155535,1.017012505749603e8,,10457.025986174287,2.2418092176526722e8
8.83076986418685,16.086280048037274,1.0167499449711739e8,,2992.527108002466,2.0557601648927835e8
8.797904978474422,367.0781143024568,1.0164871914874554e8,,3013.573126018225,1.8935094217756703e8
258.34505129819007,6.1844480413375695,1.0162248670039114e8,,1080.2845275619147,1.7527926937950793e8
2.5008323401524253,4.857572009910857,1.0159618792763856e8,,713.0322382903378,1.6314811816305593e8
0.5866393139580708,5.482197724742989,1.0156993253888421e8,,651.323306250115,1.5275653104088265e8
0.585503481065784,4.266615289838273,1.0154367308616944e8,,91.84158268796808,1.4391439124362206e8
0.5349466645284267,11.783691868951244,1.0151745628796849e8,,78.08226472012946,3.0023294425294536e8
0.4908850568629159,2.327646855137889,1.0149124447584566e8,,86.55659492461308,2.719318378677514e8
0.6670645046489861,2.303433725818643,1.0146507513426903e8,,96.21040367395314,2.469781176459518e8
0.03125337558064436,2.201721268409871,1.0143888751563399e8,,96.45973559787072,2.250689879811106e8
0.009517102701393613,2.1617666747043276,1.0141274258059993e8,,96.44767331021117,2.059234478259215e8
0.006583389625823314,2.0326727156970708,1.0138655274069074e8,,96.4225485771426,1.8928019961720467e8
8.13306874671451e-5,1.9780917294472113,1.0136040537011586e8,,96.31597075241204,1.748953014559632e8
1.2552378128987314e-5,8.25143846175903,1.0133424458246386e8,,96.16804462358836,1.6253990918007043e8
2.19527527797727e-6,0.3241694658102255,1.0130812541611025e8,,96.01606412579157,1.5199841784126893e8
1.5208565225145253e-6,0.30157442028664283,1.0128202823581038e8,,95.66867942683243,1.4306723873980352e8
2.3762988353324033e-8,0.2975609076498471,1.012559727274895e8,,95.02627272828158,2.969103344731681e8
1.3476978363722942e-8,0.2741758238500072,1.0122996219955249e8,,94.18568734067023,2.6838003842795345e8
4.760763401828016e-11,0.29410532397988887,1.0120399386444572e8,,93.13064416215218,2.4331358528303242e8
,0.03297554754426903,1.0117802543477243e8,,92.36817303062,2.2138884615604556e8
,0.032569527808570156,1.0115209837420243e8,,93.60553268515689,2.0230758837415218e8
,0.0304086951521802,1.0112616793297035e8,,101.70136254776945,1.8579299295190766e8
,0.019283936211782194,1.0110027876005334e8,,126.9686190797909,1.715869652507024e8
,0.013779033136987055,1.0107438646248798e8,,185.22014640446673,1.594476345847998e8
,0.013612708455731521,1.0104853508888152e8,,301.32103075010684,1.4914738701234573e8
,0.01272653719412577,1.0102265969558889e8,,545.9177639899477,1.4047167563947648e8
,0.009071260506369576,1.0099682632435165e8,,806.3032932600399,2.87023244355469e8
,0.006848491266422641,1.0097096871442045e8,,475.66662631304763,2.5910289205272284e8
,0.006766454530942788,1.0094515273496005e8,,273.73964321349615,2.34682743434035e8
,0.006329240976690379,1.0091931164467548e8,,290.65239125940985,2.134271341954156e8
,0.004679108115260152,1.0089351182005547e8,,225.91164684970556,1.950258438736986e8
,0.003611426154044012,1.0086770305378477e8,,259.8971157946952,1.7919112425120676e8
,0.0035683242190860456,1.0084193541400166e8,,340.2943351546025,1.6565468866186044e8
,0.0033385906286007194,1.0081612087297456e8,,303.95853624163334,1.5416509936707252e8
,0.002508376158224677,1.0079034756888805e8,,110.79211925553501,1.444859071946505e8
,0.0019564956464388312,1.0076458093320443e8,,223.92976489409475,3.018403932325813e8
,0.0019331894936303756,1.0073885515612276e8,,177.008728502055,2.714991183260349e8
,0.00180896271814921,1.0071311758242333e8,,69.0225616657835,2.449838003544288e8
,0.0013701120504623105,1.006874213535763e8,,153.404842811468,2.2192234668950486e8
,0.0010744660661435933,1.006616839368845e8,,68.7462368379012,2.01971984397473e8
,0.0010616798743699266,1.006359881464126e8,,32.97520835440969,1.8481606852885845e8
,0.0009935255688117298,1.0061029172754808e8,,30.16085914293225,1.7016064141842586e8
,0.0007556919309916171,1.0058463592412384e8,,26.489229012049382,1.5773126394839755e8
,0.0005943424953785311,1.0055892366123581e8,,25.9031433616914,1.4727056973590207e8
,0.0005872737403008196,1.0053325281556213e8,,25.634385386797323,3.118298518972199e8
,0.0005495947879403327,1.0050756018837553e8,,25.56004100283975,2.7963446909163994e8
,0.00041898852668865625,1.0048190783873083e8,,25.55563207551187,2.5154311929994714e8
,0.00033004850584798687,1.0045626642318061e8,,25.555250781832154,2.271498748572093e8
,0.0003261243154891614,1.0043066614303456e8,,25.5554446900241,2.0608178345151943e8
,0.0003052069032726735,1.0040506467724137e8,,25.55549284227043,1.8799542513236734e8
,0.00023296971505391167,1.003795035075563e8,,25.555501843685057,1.7257305747829515e8
,0.00018367590136904492,1.003539098413458e8,,25.555504567096563,1.5951895534519652e8
,0.00018149241692334657,1.0032835648771933e8,,25.555505118671267,1.4855648071073964e8
,0.0001698535922780354,1.0030281950950281e8,,25.555506330192603,1.3942627036860693e8
,0.0001297422729512024,1.00277322532183e8,,25.555514921084146,2.8270856836966425e8
,0.00010233946497922934,1.0025182751105653e8,,25.555573260116667,2.536837968039141e8
,0.00010112300687112236,1.0022637242413162e8,,25.555787039038886,2.285410486849618e8
,9.463875834321778e-5,1.0020084188883077e8,,25.556149729331704,2.0688126240111777e8
,7.231656690506062e-5,1.0017535278080747e8,,25.557025421308527,1.8833788812766933e8
,5.7057187977676135e-5,1.0014987053155215e8,,25.558976144259198,1.7257258416269228e8
,5.6379016469912514e-5,1.0012442818760636e8,,25.56370058131084,1.5927111625499046e8
,5.2764059371481505e-5,1.0009898913791575e8,,25.575279474897723,1.4814007216853535e8
,4.0327671796417515e-5,1.0007358927331766e8,,25.604423107264275,3.145726954830021e8
,3.1823146524025054e-5,1.0004820617128342e8,,25.678423670193187,2.8081540125038147e8
,3.1444910354150006e-5,1.000228630575683e8,,25.867194920304257,2.515177009705357e8
,2.9428752731329118e-5,9.999746236377685e7,,26.346187219127177,2.2622008465441462e8
,2.2495393340962344e-5,9.99721021897151e7,,27.624810216974435,2.0450233832342494e8
,1.775309297361091e-5,9.994673827787417e7,,31.17535180455517,1.85979188197392e8
,1.754208350632212e-5,9.992141387669264e7,,33.56679239658109,1.7029549834976447e8
,1.6417342995735806e-5,9.989607424360248e7,,35.35714998059745,1.5712179570199257e8
,1.2550412151794932e-5,9.987077416092746e7,,26.91368239455202,1.4615079494489747e8
,9.90520501677214e-6,9.984545001638645e7,,11.157366379859942,3.0721615662674874e8
,9.78747333345277e-6,9.98201658259462e7,,1.9623175182386647,2.738428288348183e8
,9.15993836810781e-6,9.979486984737428e7,,1.5338749043219442,2.4498820721695462e8
,7.002577040676636e-6,9.976961361617802e7,,0.3241797256537031,2.201755374807444e8
,5.526739711704512e-6,9.974432495764609e7,,0.15110578074634598,1.989696818733518e8
,5.461064757630273e-6,9.971907604396959e7,,0.15026040301031937,1.809720623041641e8
,5.110946850747934e-6,9.96938181198114e7,,0.1501544569857938,1.658153572614046e8
,3.907356464933334e-6,9.966859933035284e7,,0.15001058861189392,1.5315880007758316e8
,3.0839155759629283e-6,9.96433749418135e7,,0.15000646529826986,1.4268478204402134e8
,3.047267991942338e-6,9.961818831245303e7,,0.15000496801404498,2.944278553252365e8
,2.851892735270456e-6,9.959303297539346e7,,0.1500046216985114,2.6223194052866024e8
,2.1801270784927816e-6,9.956791648119408e7,,0.15000454279373218,2.3452565716822755e8
,1.7205123994465378e-6,9.954282606798916e7,,0.1500045166507355,2.1082284925216535e8
,1.7000686002500154e-6,9.951777465523022e7,,0.15000451825655398,1.9068030007961926e8
,1.591063130635803e-6,9.949271233443186e7,,0.15000450867727227,1.736919095116791e8
,1.21607943006723e-6,9.94676887671146e7,,0.150004518470678,1.594830206384066e8
,9.59571041815418e-7,9.944264510648343e7,,0.1500045059623912,1.4770579379377922e8
,9.481680616172336e-7,9.941763859856525e7,,0.15000452112049656,3.124358315416911e8
,8.873698542259839e-7,9.939266833442403e7,,0.15000450249226607,2.7721991695233005e8
,6.777964030781186e-7,9.936773682680652e7,,0.15000452525936733,2.469155912619163e8
,5.344789962258488e-7,9.934273315043229e7,,0.15000449735215707,2.2098614306253216e8
,5.281275288368699e-7,9.931776888093503e7,,0.15000453149296966,1.989439262098236e8
,4.942620971667719e-7,9.929281471488507e7,,0.15000448968793356,1.8034421747277498e8
,3.7763171184429003e-7,9.926789874724442e7,,0.15000454085015844,1.6477877201293638e8
,2.9782244949728165e-7,9.924297264991857e7,,0.15000447829283658,1.5187014202795443e8
,2.9428005406574473e-7,9.921808491961187e7,,0.1500045548745349,1.4126763347645125e8
,2.7540520163012037e-7,9.919318523217273e7,,0.15000450794789277,2.889398427762971e8
,2.108052120168883e-7,9.916832363490123e7,,0.150004518244772,2.5647472657415745e8
,1.6658842974994543e-7,9.914345098950696e7,,0.1500045059227688,2.2871428194432506e8
,1.6460200077306363e-7,9.91186160301145e7,,0.1500045132446804,2.051286763178022e8
,1.54041587233209e-7,9.90937693877785e7,,0.15000451195570233,1.852364731476094e8
,1.1821075904793215e-7,9.906896090323971e7,,0.15000451253878844,1.6859753148469263e8
,9.364742965877598e-8,9.904414149513605e7,,0.15000451274294957,1.5480642551148403e8
,9.253187040407817e-8,9.901935923718697e7,,0.150004512418196,1.4348743861782837e8
,8.659848824866863e-8,9.899458488474241e7,,0.15000451281373203,2.969106572753316e8
,6.609414065888303e-8,9.896984840581702e7,,0.15000451237751558,2.627959753052443e8
,5.2078418182468194e-8,9.894509899881592e7,,0.15000451278660368,2.336642755427249e8
,5.145301246562332e-8,9.892038679077673e7,,0.1500045123479159,2.0894719129438052e8
,4.8154113595231164e-8,9.889567052353847e7,,0.15000451274592858,1.8812976361634862e8
,3.7130696787127607e-8,9.887099180247493e7,,0.15000451231986575,1.707427054828985e8
,2.958968870253415e-8,9.884631008156313e7,,0.15000451270315188,1.5635502915560082e8
,2.923785459499258e-8,9.882166573879132e7,,0.15000451229193998,1.44568250428711e8
,2.7363705460965863e-8,9.879701440861703e7,,0.15000451266023448,3.006625400245267e8
,2.0860889042389795e-8,9.87723995139525e7,,0.1500045122641759,2.654908538791288e8
,1.6388570292392664e-8,9.874780196190593e7,,0.15000451261731285,2.3551734164448977e8
,1.619802703990347e-8,9.872324100842077e7,,0.15000451223662134,2.101402998129883e8
,1.5162350715149593e-8,9.869866336384057e7,,0.1500045125746371,1.88815832465709e8
,1.1144127083990084e-8,9.867412220723097e7,,0.15000451220909777,1.7104942819538945e8
,8.41612358801392e-9,9.86496003707843e7,,0.15000451253210476,1.563878763959659e8
,,9.862511577158885e7,,0.15000451218154806,1.4441287820770136e8
,,9.860060971276346e7,,0.15000451248997995,2.9994569517064065e8
,,9.857614022234015e7,,0.15000451215404845,2.6436792463630337e8
,,9.855165416727228e7,,0.15000451244806196,2.341305466722534e8
,,9.852720546100268e7,,0.15000451212662502,2.0860509993000075e8
,,9.850276292381017e7,,0.15000451240655713,1.872245331988297e8
,,9.847835585646607e7,,0.150004512099225,1.694740119107813e8
,,9.845396156340678e7,,0.15000451236559897,1.5488221887884855e8
,,9.842960401582247e7,,0.15000451207185564,1.4301462303438511e8
,,9.840524498147371e7,,0.15000451232505632,2.947560774264746e8
,,9.838092206185307e7,,0.1500045120445656,2.5945352353816006e8
,,9.835657616525197e7,,0.15000451228504433,2.295532871612339e8
,,9.8332266197625e7,,0.15000451201735526,2.0440786342388782e8
,,9.83079550118176e7,,0.150004512245351,1.8343371623577613e8
,,9.828368030325034e7,,0.1500045119900714,1.661012644053098e8
