Iterations,Execution time,Last Gradient,Itters Per Second,Percentage of convergence
43,2.669360876083374,1.8258138747150796e-12,16.108724895635635,true
43,2.0423622131347656,1.2505944041557774e-12,21.05405188338286,true
43,2.0492589473724365,2.079236110074779e-11,20.983194952075078,true
42,1.9955198764801025,3.937830551671434e-9,21.047146908946754,true
42,1.8219618797302246,4.4296155369127045e-9,23.052073957891416,true
42,2.001039981842041,8.884423454523991e-10,20.989085865909207,true
42,1.8118741512298584,1.5902986657682073e-10,23.18041789574147,true
42,2.0113208293914795,1.1763011738406732e-9,20.881800350422964,true
42,2.0038650035858154,2.9953556262451837e-9,20.95949573690998,true
42,1.806689977645874,5.034913456393743e-10,23.246932522826196,true
42,2.004689931869507,5.8649821345155065e-9,20.950870921385935,true
42,1.8402290344238281,2.942649033247646e-9,22.823246027715303,true
42,1.9793369770050049,3.027839346131063e-10,21.21922668445849,true
42,1.997075080871582,2.0885314344303196e-10,21.030756631177816,true
42,1.806175947189331,2.100667503639904e-10,23.253548506920396,true
42,2.0031981468200684,4.751092340726017e-11,20.96647307041091,true
42,1.9976170063018799,3.7281453613210086e-11,21.02505128235425,true
42,1.8134140968322754,3.7888570291089193e-11,23.160733157069213,true
43,2.0400471687316895,4.059171110903347e-9,21.077944009860015,true
43,1.8773438930511475,2.517410897845934e-9,22.904700709955904,true
43,2.022218942642212,2.9126560212266268e-9,21.26377074868887,true
43,2.0359230041503906,1.331461258031172e-9,21.12064155291781,true
43,1.8800089359283447,3.329101251559112e-9,22.872231710306572,true
44,2.052107095718384,1.4107834755093462e-13,21.441376082078634,true
43,2.037217140197754,6.269523081972079e-9,21.107224729036968,true
43,2.0658390522003174,7.123704681144769e-9,20.814787073659424,true
43,1.841660976409912,8.079506088352556e-10,23.348488430168686,true
43,2.037585973739624,8.640965031657183e-9,21.103404005614156,true
44,2.0786070823669434,1.4097123537193132e-13,21.16802178403842,true
42,1.8051531314849854,5.675941046267521e-9,23.26672417284026,true
